"","IDCNTRY","IDBOOK","IDSCHOOL","IDCLASS","IDSTUD","IDGRADE","ITSEX","ITADMINI","ITLANG","MSBG01","MSBG03","MSBG04","MSBG05","MSBG06A","MSBG06B","MSBG06C","MSBG06D","MSBG06E","MSBG06F","MSBG06G","MSBG06H","MSBG06I","MSBG06J","MSBG07A","MSBG07B","MSBG08A","MSBG08B","MSBG09","MSBG10A","MSBG10B","MSBG10C","MSBG10D","MSBG10E","MSBG10F","MSBG10G","MSBG10H","MSBG10I","MSBG10J","MSBG10K","MSBG10L","MSBG10M","MSBG11A","MSBG11B","MSBG11C","MSBG11D","MSBG11E","MSBG11F","MSBG11G","MSBG11H","MSBG11I","MSBG12A","MSBG12B","MSBG13A","MSBG13B","MSBM14","MSBM15","MSBM16A","MSBM16B","MSBM17A","MSBM17BA","MSBM17BB","MSBM17BC","MSBM17C","MSBM18A","MSBM18B","MSBM18C","MSBM18D","MSBM18E","MSBM18F","MSBM18G","MSBM18H","MSBM18I","MSBM18J","MSBM18K","MSBM18L","MSBM18M","MSBM18N","MSBM18O","MSBM19A","MSBM19B","MSBM19C","MSBM19D","MSBM19E","MSBM19F","MSBM19G","MSBM20A","MSBM20B","MSBM20C","MSBM20D","MSBM20E","MSBM20F","MSBM20G","MSBM20H","MSBM20I","MSBM20J","MSBM20K","MSBM20L","MSBM21A","MSBM21B","MSBM21C","MSBM21D","MSBM21E","MSBM21F","MSBM21G","MSBM21H","MSBM21I","MSBM22A","MSBM22B","MSBM22C","MSBM22D","MSBM22E","MSBM22F","MSBM22G","MSBM22H","MSBM22I","MSBM23A","MSBM23B","MSBM23C","MSBM23D","MSBM23E","MSBM23F","MSBM23G","MSBM23H","ITACCOMM1","IDPOP","IDGRADER","MSDAGE","TOTWGT","HOUWGT","SENWGT","WGTADJ1","WGTADJ2","WGTADJ3","WGTFAC1","WGTFAC2","WGTFAC3","JKZONE","JKREP","MSMMAT01","MSMMAT02","MSMMAT03","MSMMAT04","MSMMAT05","MSMALG01","MSMALG02","MSMALG03","MSMALG04","MSMALG05","MSMCAL01","MSMCAL02","MSMCAL03","MSMCAL04","MSMCAL05","MSMGEO01","MSMGEO02","MSMGEO03","MSMGEO04","MSMGEO05","MSMKNO01","MSMKNO02","MSMKNO03","MSMKNO04","MSMKNO05","MSMAPP01","MSMAPP02","MSMAPP03","MSMAPP04","MSMAPP05","MSMREA01","MSMREA02","MSMREA03","MSMREA04","MSMREA05","MSMIBM01","MSMIBM02","MSMIBM03","MSMIBM04","MSMIBM05","MSBGHER","MSDGHER","MSBGEML","MSDGEML","MSBGSLM","MSDGSLM","MSBGSVM","MSDGSVM","MSBGSSB","MSDGSSB","MSDG06S","MSDGEDUP","MSDGOCCP","VERSION"
"1275",840,3,108,10801,1080115,12,2,1,1,2,3,5,2,2,2,2,2,2,2,1,2,NA,NA,3,6,9,NA,5,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,3,1,1,NA,300,150,2,NA,2,NA,NA,NA,NA,3,4,4,1,4,3,4,2,4,2,3,4,4,4,4,2,2,2,2,2,2,2,3,1,3,2,1,2,1,1,2,2,4,2,1,1,4,1,1,4,1,2,1,4,4,4,2,4,4,3,4,4,4,4,4,3,4,4,4,4,0,3,2,17.83,190.44121,1.188333,0.201139,1.4,1,1.125,31.203884,1,3.875,71,1,298.75186,318.79645,364.15855,351.76304,236.64603,310.11926,242.10026,304.79767,413.56349,289.94019,306.59422,254.85091,338.94493,439.77845,338.95029,368.42578,246.10824,382.32682,535.98367,301.65566,316.61564,477.93799,286.37641,390.02476,371.65134,277.23284,353.06198,248.11294,237.46824,260.06587,407.38601,461.15916,409.56961,418.65386,401.35152,1,1,1,1,1,11.62325,1,6.26742,3,10.96623,2,13.18781,1,5.25552,3,1,1,1,4
"1276",840,4,108,10801,1080116,12,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,NA,NA,6,6,NA,10,6,2,2,1,1,2,2,2,2,2,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,NA,300,180,2,NA,1,1,1,1,2,2,2,2,3,4,3,2,2,2,2,1,3,3,1,2,2,2,1,2,2,1,1,3,2,1,4,4,2,3,2,4,4,1,3,2,2,1,3,1,2,1,2,2,4,2,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,0,3,2,18.25,190.44121,1.188333,0.201139,1.4,1,1.125,31.203884,1,3.875,71,1,453.19851,475.14569,452.1445,463.43121,478.73202,477.67937,443.57218,513.64458,450.57632,405.50636,557.21887,503.40715,497.21425,491.0702,446.14267,447.30374,383.40421,483.63899,407.73367,367.66763,430.05117,476.7376,454.42407,388.60686,491.96271,419.40324,463.63187,447.64179,392.54297,440.7903,420.02553,484.19623,462.59498,420.29846,507.55973,1,2,1,1,2,13.29245,1,8.35759,2,6.97262,3,8.73231,2,8.34184,2,2,1,1,4
"1277",840,5,108,10801,1080117,12,2,1,1,2,3,1,2,2,2,1,2,2,2,1,2,NA,NA,9,9,NA,9,4,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,1,2,2,2,2,250,0,2,NA,2,NA,NA,NA,NA,3,2,4,3,3,2,3,3,3,3,2,3,3,2,4,2,1,2,2,2,1,1,2,2,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,3,2,2,3,4,3,3,1,2,3,2,2,2,4,3,3,4,4,4,4,4,0,3,2,19.25,190.44121,1.188333,0.201139,1.4,1,1.125,31.203884,1,3.875,71,1,387.14713,391.15156,405.36186,337.49699,423.42573,313.66963,405.75425,402.59469,353.85119,406.99254,345.29321,462.91333,401.51164,437.18699,430.96354,242.20576,383.73805,323.02339,307.56526,366.07162,377.51229,308.01017,364.21912,365.39609,408.50174,387.73122,392.53609,313.35425,346.57514,383.26911,430.115,371.8615,354.98324,387.60345,371.75402,1,1,1,1,1,8.14073,2,7.31924,3,9.42092,2,8.73231,2,7.87272,2,1,6,1,4
"1278",840,6,108,10801,1080118,12,1,1,1,1,2,4,4,1,2,1,1,2,2,2,2,NA,NA,3,3,8,NA,4,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,3,3,2,3,3,3,2,2,2,4,300,450,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,3,1,1,3,1,1,1,1,4,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,0,3,2,17.67,221.157534,1.38,0.233581,1.4,1,1.125,31.203884,1,4.5,71,1,446.9506,406.89508,411.47202,441.98239,447.91158,460.73246,441.10764,436.4342,479.15262,453.01036,495.11467,461.11006,448.89243,506.36413,489.23928,427.90228,414.0002,359.67412,414.69949,423.33228,363.13241,389.69375,467.23318,467.48342,460.92446,435.26784,424.37214,447.21746,474.10323,478.49897,388.46715,402.09109,432.07248,452.47699,456.85644,1,1,1,1,1,7.36772,2,14.19398,1,13.16494,1,15.09728,1,13.98332,1,0,3,5,4
"1279",840,5,109,10901,1090101,12,1,1,1,1,1,4,3,1,2,1,1,1,1,1,2,NA,NA,7,7,NA,10,5,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,1,2,3,3,3,1,1,1,NA,220,20,1,305,2,NA,NA,NA,NA,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,3,2,2,3,3,2,3,2,3,3,3,2,1,1,3,2,1,3,2,2,1,2,1,1,1,1,2,2,1,2,4,4,4,4,4,4,4,4,0,3,2,18.42,282.701543,1.764028,0.298583,1.4,1,2,28.847096,1,3.5,71,0,523.35249,478.74174,481.20108,548.86606,480.53174,422.32857,463.79758,511.86207,474.23956,509.56283,475.70741,499.25481,574.53061,536.11191,546.07563,444.86037,470.14302,517.45719,495.38407,543.36796,441.95719,453.56245,486.22069,502.06644,490.59042,518.05416,459.30576,508.20292,494.25347,500.41449,508.5281,445.15069,509.99748,502.92085,515.77264,2,2,2,2,2,11.62325,1,11.29738,1,8.65702,3,10.63156,2,10.62626,1,2,1,1,4
"1280",840,2,109,10901,1090104,12,1,1,1,1,1,5,4,2,2,1,1,1,2,1,2,NA,NA,6,6,8,5,5,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,2,1,3,1,NA,225,150,2,NA,2,NA,NA,NA,NA,2,2,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,1,1,4,2,1,2,3,1,1,3,1,2,1,1,1,1,1,2,1,1,2,3,4,4,4,4,4,4,4,4,0,3,2,18.33,282.701543,1.764028,0.298583,1.4,1,2,28.847096,1,3.5,71,0,446.51527,447.84187,457.30761,483.23906,476.05195,419.77326,456.02322,425.57083,421.24957,477.21888,460.10616,534.69718,514.89128,493.93339,586.58883,306.37159,394.99519,381.47442,406.91401,456.48927,503.17279,467.98425,522.26932,509.14256,529.48645,454.21118,437.0157,497.64034,478.65065,485.97507,498.23815,473.23942,468.05897,486.12083,533.53923,1,1,1,2,2,9.51161,2,10.44289,1,11.86658,1,11.07036,1,10.62626,1,1,1,4,4
"1281",840,4,109,10901,1090106,12,2,1,1,2,2,2,3,1,2,2,1,1,1,1,2,NA,NA,2,2,7,NA,5,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,NA,2,NA,1,NA,NA,NA,NA,2,2,2,3,225,0,2,NA,2,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,3,2,4,1,1,1,1,3,1,1,1,3,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,0,3,2,18.25,282.701543,1.764028,0.298583,1.4,1,2,28.847096,1,3.5,71,0,392.33383,404.9775,405.083,374.95047,447.68766,420.65457,334.54939,428.3088,344.9737,416.61435,421.10288,339.96808,454.14572,328.46979,397.85726,363.68073,357.43007,406.37863,328.7382,423.9328,372.35186,391.42499,468.91407,360.09603,340.57638,392.01266,430.68356,445.32575,405.33353,364.17814,372.69518,352.30764,398.34041,328.58267,306.3321,1,1,1,1,1,6.72756,2,12.15065,1,11.24022,2,11.07036,1,13.98332,1,2,4,4,4
"1282",840,6,109,10901,1090108,12,2,1,1,2,1,4,5,1,2,1,1,1,1,1,1,NA,NA,6,6,10,NA,4,1,2,2,2,1,2,2,1,2,2,2,2,2,3,2,3,2,3,3,3,3,2,1,1,1,NA,220,60,2,NA,2,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,1,1,3,2,4,2,1,1,2,4,2,1,1,3,1,2,4,2,2,1,2,2,2,1,2,2,2,2,3,4,4,4,4,3,3,3,4,0,3,2,17.92,282.701543,1.764028,0.298583,1.4,1,2,28.847096,1,3.5,71,0,602.23731,546.28606,559.37939,573.17849,545.98405,592.98926,560.12289,611.02756,574.55489,598.22973,631.91214,571.7883,632.39263,625.89363,608.28747,576.99182,518.93387,538.29475,523.6076,584.59921,573.55298,611.66931,582.187,549.48858,628.57503,560.60971,585.8815,542.01687,534.29767,615.43645,555.66462,577.44629,540.08838,541.32274,582.81142,3,2,3,3,2,11.62325,1,11.67448,1,10.71137,2,11.07036,1,8.8741,2,2,1,1,4
"1283",840,3,109,10901,1090111,12,1,1,1,1,1,5,5,1,2,1,1,2,1,2,2,NA,NA,8,9,NA,10,6,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,3,3,2,NA,3,3,1,1,NA,2,4,220,190,1,180,2,NA,NA,NA,NA,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,3,3,3,2,2,3,2,3,3,1,1,4,1,2,4,1,1,1,2,2,2,1,1,2,2,1,1,4,4,4,4,4,4,4,4,0,3,2,17.92,282.701543,1.764028,0.298583,1.4,1,2,28.847096,1,3.5,71,0,485.18209,539.9692,476.82491,456.57682,461.69374,539.7747,463.22905,490.83333,437.22165,427.79111,552.66269,489.9589,483.30962,488.97675,496.1747,516.60056,486.3776,425.01185,429.84994,436.7926,415.93453,517.1705,532.42191,421.85373,481.67844,478.79945,528.80188,542.88194,480.88956,458.08601,509.50542,554.98005,553.61491,473.53144,491.18534,2,2,2,1,1,11.62325,1,10.69789,1,9.42092,2,13.18781,1,10.21291,2,1,1,1,4
"1284",840,4,109,10901,1090112,12,2,1,1,2,1,5,5,1,2,1,1,1,1,1,2,NA,NA,6,6,4,9,5,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,2,3,3,3,3,3,1,1,1,1,NA,229,30,2,NA,2,NA,NA,NA,NA,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,2,1,3,2,4,3,1,2,1,1,4,3,2,2,3,1,1,4,1,2,1,4,1,3,2,2,4,3,2,3,4,3,4,4,4,4,4,4,0,3,2,18.17,282.701543,1.764028,0.298583,1.4,1,2,28.847096,1,3.5,71,0,562.57544,534.58339,542.77108,547.49205,536.88818,526.29871,505.20078,518.05524,543.80962,500.67949,577.19831,557.84971,535.51875,558.99793,533.42949,493.40216,509.82262,490.95365,499.91438,486.56408,571.81093,514.16056,544.50475,573.56165,536.49063,543.24572,527.66565,535.14129,567.63035,516.74437,545.97059,523.69232,524.21495,592.79761,532.88383,3,2,2,2,2,13.29245,1,10.97836,1,10.71137,2,11.07036,1,7.44214,3,2,1,1,4
"1285",840,4,110,11001,1100102,12,1,1,1,1,1,5,5,1,2,1,1,1,1,1,2,NA,NA,7,6,4,10,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,3,3,3,3,3,1,1,1,1,NA,225,10,2,NA,2,NA,NA,NA,NA,2,1,2,2,2,3,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,3,2,1,3,3,2,3,1,1,3,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,0,3,2,17.75,122.692979,0.765591,0.129585,1.678571,1,1.529411,11.948007,1,4,67,0,426.88971,481.40434,472.78653,450.71182,423.88883,432.7369,458.00434,434.25531,432.68792,415.38094,492.9011,437.21816,417.13031,449.72056,456.53252,406.41596,438.52847,357.32234,398.13405,433.6294,404.09034,498.81912,459.2256,448.82589,508.77872,395.49381,486.56938,429.76081,486.63918,460.7023,401.57765,508.31446,434.65948,464.67709,499.35034,1,2,1,1,1,13.29245,1,9.20196,2,9.42092,2,11.07036,1,8.8741,2,2,1,1,4
"1286",840,5,110,11001,1100103,12,1,1,1,1,1,4,4,1,2,1,1,1,1,1,2,NA,NA,6,3,NA,11,4,2,2,2,2,2,2,2,1,2,2,1,2,2,3,3,3,3,3,3,3,3,1,1,1,1,NA,225,50,1,1680,2,NA,NA,NA,NA,3,1,3,4,4,4,3,4,4,4,4,4,4,2,4,1,1,1,1,2,2,1,3,1,1,4,4,1,4,4,4,4,1,4,3,3,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,4,4,4,4,4,4,3,4,0,3,2,18.33,122.692979,0.765591,0.129585,1.678571,1,1.529411,11.948007,1,4,67,0,304.44237,388.03767,304.02767,295.60037,265.73323,255.25845,342.4836,317.4476,364.1749,385.50133,233.36793,291.63824,314.75617,357.47438,323.45377,279.21208,350.23754,326.86582,377.10222,361.72625,305.03195,336.95971,257.45511,186.38079,263.81943,372.53871,373.53862,264.54525,315.1174,275.42319,345.33879,355.78624,296.63809,266.67162,274.72247,1,1,1,1,1,11.62325,1,5.91528,3,5.74558,3,8.22472,2,12.45741,1,2,1,1,4
"1287",840,6,110,11001,1100104,12,2,1,1,2,1,4,4,1,2,1,1,1,1,1,2,NA,NA,6,5,NA,11,5,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,3,3,1,2,2,2,1,1,1,1,NA,460,300,2,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,3,2,1,4,1,1,2,1,4,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,0,3,2,18.33,122.692979,0.765591,0.129585,1.678571,1,1.529411,11.948007,1,4,67,0,538.45795,554.01038,525.77647,546.67115,578.75003,511.04901,577.77949,543.9172,479.90732,532.30592,556.75051,643.48548,571.6824,521.14729,534.52123,523.36736,582.05315,535.08175,527.7314,519.30434,540.95217,567.26151,510.07769,576.63619,576.31193,524.10803,528.34808,482.98192,496.08182,530.30717,531.66235,565.26689,503.97534,550.13684,600.56307,2,3,2,2,3,11.62325,1,14.19398,1,13.16494,1,15.09728,1,13.98332,1,2,1,1,4
"1288",840,1,110,11001,1100105,12,1,1,1,1,1,3,5,1,1,1,1,1,2,2,2,NA,NA,6,1,9,6,5,1,2,2,2,2,1,2,2,2,2,2,2,2,3,3,1,3,3,3,3,3,1,1,1,1,NA,450,100,2,NA,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,4,2,3,4,1,1,1,1,4,1,1,2,4,1,1,4,1,1,1,1,2,2,2,4,2,3,2,2,4,4,4,4,4,4,4,4,0,3,2,17.67,122.692979,0.765591,0.129585,1.678571,1,1.529411,11.948007,1,4,67,0,562.95495,522.52281,503.18767,527.08159,537.39484,519.74715,545.35554,526.39509,536.82128,596.23907,513.90123,531.62757,510.41984,521.67114,576.97157,472.83019,510.54221,433.81654,464.46771,534.03811,527.848,535.88512,537.90908,505.32815,530.24577,532.94649,503.63075,515.82918,490.26195,461.39161,504.36768,450.6752,489.61874,470.96291,497.9183,3,2,2,2,2,9.51161,2,11.29738,1,13.16494,1,13.18781,1,8.34184,2,0,1,1,4
"1289",840,2,110,11001,1100106,12,1,1,1,1,1,3,4,1,1,1,1,1,1,1,2,NA,NA,3,7,9,NA,5,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,450,300,1,720,2,NA,NA,NA,NA,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,4,1,4,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,0,3,2,18.33,153.366224,0.956989,0.161982,1.678571,1,1.529411,11.948007,1,5,67,0,366.11493,357.1267,428.94322,368.20439,361.80808,396.32807,398.20392,337.22434,322.53164,356.12382,383.06742,413.71693,382.64984,334.62031,338.07397,360.36702,383.65817,308.31271,304.41176,359.86731,328.66895,318.65251,356.39961,477.62702,377.47054,353.08819,352.54401,342.11097,448.2899,394.29517,334.14411,332.76707,332.66396,439.24485,370.65699,1,1,1,1,1,10.73945,2,11.29738,1,11.53811,2,11.07036,1,12.45741,1,2,1,1,4
"1290",840,4,110,11001,1100108,12,2,1,1,2,1,5,4,2,1,1,1,1,2,1,1,NA,NA,5,5,6,10,5,1,2,2,2,2,2,1,2,2,2,2,2,2,1,3,3,2,3,3,3,2,3,1,1,1,NA,450,200,2,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,2,1,4,1,1,1,1,4,2,1,1,4,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,0,3,2,18,153.366224,0.956989,0.161982,1.678571,1,1.529411,11.948007,1,5,67,0,483.14408,473.22246,514.15338,510.06877,515.79681,477.63948,496.3326,473.82999,484.7684,490.77348,497.741,486.82491,540.78004,498.87477,501.41505,479.96637,451.13853,461.69146,463.00655,443.17084,526.51553,512.25419,498.46749,544.022,507.20283,531.82779,503.62321,463.62338,516.05422,474.97722,516.04095,496.59085,433.01101,496.65101,462.04669,2,1,2,2,2,10.73945,2,14.19398,1,13.80785,1,15.09728,1,12.45741,1,1,2,1,4
"1291",840,5,110,11001,1100109,12,2,1,1,2,3,5,3,1,1,1,1,1,1,1,1,NA,NA,5,3,9,NA,6,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,2,2,3,90,20,1,240,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,4,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,0,3,2,18.33,122.692979,0.765591,0.129585,1.678571,1,1.529411,11.948007,1,4,67,0,501.271,457.91934,536.5111,515.22191,505.78584,503.21299,524.94893,534.70065,486.46083,492.67173,614.26076,576.454,574.33569,566.99818,553.3613,478.74427,430.92307,477.49611,461.76233,468.62812,480.22772,539.04109,454.0944,462.92853,467.71302,470.37606,504.21195,460.79179,435.57196,430.18067,483.43117,503.84661,468.15373,427.21874,435.35724,2,1,2,2,2,11.62325,1,14.19398,1,13.80785,1,12.24486,1,13.98332,1,2,2,1,4
"1292",840,1,110,11001,1100111,12,1,1,1,1,1,5,3,2,1,1,1,1,1,1,1,NA,NA,8,8,2,9,6,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,3,3,2,1,3,3,1,1,1,1,NA,225,50,1,450,2,NA,NA,NA,NA,2,2,2,3,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,4,3,1,4,2,2,2,3,4,4,2,2,2,2,2,3,2,3,2,1,1,2,2,3,2,2,3,2,2,3,4,3,3,4,4,4,4,4,0,3,2,18.33,122.692979,0.765591,0.129585,1.678571,1,1.529411,11.948007,1,4,67,0,404.62042,352.86057,441.07261,457.01487,494.23517,448.81578,393.78422,447.91692,400.65475,371.56733,457.29805,409.71659,422.26619,428.07097,442.91372,443.99182,380.14429,381.51203,358.13332,300.13609,393.67031,342.01305,456.84463,407.64309,453.48695,354.52216,343.70577,418.85629,377.91212,425.71478,377.99014,368.72301,478.43578,365.85624,400.45654,1,1,1,1,2,13.29245,1,9.57837,2,7.44367,3,9.28212,2,8.10081,2,2,1,1,4
"1293",840,3,110,11001,1100113,12,1,1,1,1,2,2,5,1,2,1,1,1,1,1,2,NA,NA,6,6,NA,11,5,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,1,3,3,3,3,2,2,2,4,225,60,2,NA,1,NA,NA,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,2,2,3,2,2,2,3,2,3,2,2,2,2,1,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,0,3,2,17.75,153.366224,0.956989,0.161982,1.678571,1,1.529411,11.948007,1,5,67,0,503.51791,438.33502,471.2406,484.39914,444.1237,493.86693,464.94835,527.84428,463.38722,467.83499,512.75446,492.58538,531.39195,472.82633,452.26888,476.18273,466.13294,449.30461,357.03789,408.86599,590.58092,535.26278,507.75418,505.88707,476.28023,521.80573,536.03,509.48848,450.78507,497.09831,537.61325,516.31168,446.17254,419.46677,480.09353,2,1,1,2,1,10.07874,2,10.69789,1,8.84686,3,8.22472,2,12.45741,1,2,1,1,4
"1294",840,5,110,11001,1100115,12,2,1,1,2,1,5,3,2,1,1,1,1,1,1,1,NA,NA,6,6,4,10,4,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,2,1,1,1,NA,450,100,2,NA,2,NA,NA,NA,NA,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,3,2,2,4,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,3,2,2,2,3,3,1,2,3,3,3,4,4,4,4,4,4,0,3,2,17.58,122.692979,0.765591,0.129585,1.678571,1,1.529411,11.948007,1,4,67,0,415.72573,428.4691,392.90456,485.04812,412.25903,368.83926,398.93167,413.02542,372.07337,388.49007,403.09941,455.99486,444.16166,376.0458,427.33289,359.88474,392.12751,366.20112,329.09449,337.461,366.31835,459.54485,367.38392,435.39143,341.72391,320.41216,410.86485,372.48759,388.14079,357.71858,364.53377,461.58229,376.62198,431.25124,350.64003,1,1,1,2,1,13.29245,1,9.9868,2,12.65864,1,11.07036,1,8.10081,2,2,1,1,4
"1295",840,6,110,11001,1100116,12,1,1,1,1,1,5,4,2,2,2,1,1,1,1,2,NA,NA,6,6,NA,10,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,1,1,1,NA,460,150,2,NA,2,NA,NA,NA,NA,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,4,1,1,4,1,1,1,1,4,1,1,1,4,1,1,4,1,1,1,1,1,4,3,1,4,2,2,3,4,3,2,4,4,3,4,4,0,3,2,17.67,122.692979,0.765591,0.129585,1.678571,1,1.529411,11.948007,1,4,67,0,627.89437,652.62866,661.30156,634.24477,557.47466,598.6172,649.84421,605.97314,696.79671,606.52655,646.13313,689.08708,594.97969,697.06357,630.29686,573.35895,604.43125,510.51324,614.04598,554.41591,613.19723,652.5648,658.46706,635.49636,665.71677,621.18244,646.56785,656.11643,603.32842,631.18375,586.29168,638.94717,647.10591,609.01579,651.30204,4,4,4,4,3,13.29245,1,11.29738,1,16.5593,1,15.09728,1,8.10081,2,2,1,1,4
"1296",840,1,110,11001,1100117,12,2,1,1,2,1,4,5,1,2,1,1,1,2,2,2,NA,NA,7,6,NA,10,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,2,1,1,1,NA,220,50,2,NA,2,NA,NA,NA,NA,2,2,2,2,3,3,2,2,2,3,2,3,3,1,2,1,2,2,2,2,1,1,3,2,2,4,3,2,3,2,4,3,2,4,2,1,1,2,1,3,1,2,2,2,1,1,1,2,3,3,2,3,4,4,4,4,4,4,4,4,0,3,2,17.75,122.692979,0.765591,0.129585,1.678571,1,1.529411,11.948007,1,4,67,0,360.07909,392.05664,370.49988,406.94939,416.58801,459.22896,403.70949,394.73611,410.05028,384.12188,449.66787,377.15372,420.55807,367.41763,376.67741,440.90633,394.73421,401.00076,384.22232,411.22247,536.07082,389.07874,395.93273,425.61792,406.2829,512.64589,392.12563,413.16891,427.32281,431.79588,452.20198,345.49657,386.80834,428.03549,439.70583,1,1,1,1,1,10.07874,2,8.35759,2,7.66218,3,9.5793,2,8.8741,2,0,1,1,4
"1297",840,2,110,11001,1100118,12,2,1,1,2,1,3,4,2,2,1,1,1,1,1,2,NA,NA,3,3,10,NA,4,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,2,3,3,3,1,1,1,1,NA,46,30,2,NA,2,NA,NA,NA,NA,3,3,4,4,4,4,3,3,3,3,2,3,2,2,3,1,2,1,1,1,1,1,4,2,1,4,4,1,3,3,4,4,2,3,4,3,1,1,2,1,1,2,3,3,2,2,2,2,2,3,2,2,4,4,4,3,4,4,4,4,0,3,2,18.08,122.692979,0.765591,0.129585,1.678571,1,1.529411,11.948007,1,4,67,0,465.91715,424.80176,469.11667,442.0129,470.36675,434.33335,475.47293,446.37327,423.66839,461.04779,407.29992,488.82759,457.1583,456.70496,474.7088,359.67183,396.87026,399.04381,343.43036,371.01907,472.22605,455.06297,472.67296,487.11987,516.66482,461.15027,499.41435,434.27911,494.07231,494.27884,481.22414,528.96194,455.00892,513.0325,486.51513,1,1,1,1,1,9.51161,2,6.73753,3,6.42755,3,7.73489,3,8.34184,2,2,3,1,4
